filename,max_x,max_y,min_x,min_y,label
AgNOR_0495.tiff,1551,1047,1520,1019,2
AgNOR_0495.tiff,1412,989,1382,963,1
AgNOR_0495.tiff,1374,1040,1345,1014,4
AgNOR_0495.tiff,1336,1030,1308,1002,3
AgNOR_0495.tiff,1307,1048,1279,1024,1
AgNOR_0495.tiff,1290,1009,1262,977,1
AgNOR_0495.tiff,1470,988,1446,961,1
AgNOR_0495.tiff,1467,1028,1441,1005,1
AgNOR_0495.tiff,1403,930,1376,906,0
AgNOR_0495.tiff,1539,929,1519,907,0
AgNOR_0495.tiff,1565,1122,1542,1099,2
AgNOR_0495.tiff,1553,1170,1524,1142,3
AgNOR_0495.tiff,1506,1061,1474,1035,2
AgNOR_0495.tiff,1468,1058,1439,1030,1
AgNOR_0495.tiff,1362,1112,1337,1084,2
AgNOR_0495.tiff,1333,1158,1300,1131,3
AgNOR_0495.tiff,1272,1124,1239,1094,1
AgNOR_0495.tiff,1262,1144,1231,1120,1
AgNOR_0495.tiff,1475,1110,1450,1085,0
AgNOR_0495.tiff,1433,1103,1406,1083,0
AgNOR_0495.tiff,1413,1053,1391,1029,0
AgNOR_0495.tiff,1297,1075,1264,1048,3
AgNOR_0495.tiff,1226,1071,1194,1041,1
AgNOR_0495.tiff,1221,1022,1182,993,1
AgNOR_0495.tiff,1204,1099,1171,1074,2
AgNOR_0495.tiff,1151,1171,1125,1139,2
AgNOR_0495.tiff,1167,1003,1141,975,1
AgNOR_0495.tiff,1131,1000,1102,972,0
AgNOR_0495.tiff,1115,1030,1091,1005,1
AgNOR_0495.tiff,1149,1034,1125,1011,1
AgNOR_0495.tiff,1252,1032,1226,1008,2
AgNOR_0495.tiff,893,1177,860,1159,1
AgNOR_0495.tiff,654,1177,621,1140,2
AgNOR_0495.tiff,598,1177,571,1157,1
AgNOR_0495.tiff,372,1177,348,1147,1
AgNOR_0495.tiff,458,1174,432,1152,1
AgNOR_0495.tiff,340,1162,302,1133,1
AgNOR_0495.tiff,293,1161,268,1138,2
AgNOR_0495.tiff,294,1177,265,1160,1
AgNOR_0495.tiff,192,1175,166,1150,2
AgNOR_0495.tiff,231,1166,201,1137,2
AgNOR_0495.tiff,189,1146,168,1124,0
AgNOR_0495.tiff,132,1177,109,1153,2
AgNOR_0495.tiff,379,1017,355,997,1
AgNOR_0495.tiff,224,1003,198,980,0
AgNOR_0495.tiff,766,997,747,977,0
AgNOR_0495.tiff,239,61,216,38,0
AgNOR_0495.tiff,364,44,341,23,0
AgNOR_0495.tiff,399,171,374,144,1
AgNOR_0495.tiff,416,187,392,159,0
AgNOR_0495.tiff,346,23,322,0,0
AgNOR_0495.tiff,655,114,636,92,0
AgNOR_0495.tiff,781,95,755,70,1
AgNOR_0495.tiff,777,71,754,55,0
AgNOR_0495.tiff,839,53,818,33,0
AgNOR_0495.tiff,887,155,861,114,3
AgNOR_0495.tiff,919,143,899,122,0
AgNOR_0495.tiff,733,199,711,178,0
AgNOR_0495.tiff,870,115,845,91,0
AgNOR_0495.tiff,1146,129,1113,95,1
AgNOR_0495.tiff,1400,23,1378,1,0
AgNOR_0495.tiff,1519,58,1483,35,2
AgNOR_0495.tiff,1531,103,1506,81,1
AgNOR_0495.tiff,1023,259,999,229,0
AgNOR_0495.tiff,992,279,966,260,0
AgNOR_0495.tiff,786,398,753,375,2
AgNOR_0495.tiff,720,389,698,370,1
AgNOR_0495.tiff,819,309,799,291,1
AgNOR_0495.tiff,614,257,590,230,0
AgNOR_0495.tiff,341,335,322,305,1
AgNOR_0495.tiff,339,284,309,260,0
AgNOR_0495.tiff,196,386,174,361,0
AgNOR_0495.tiff,248,449,223,429,0
AgNOR_0495.tiff,250,610,217,588,2
AgNOR_0495.tiff,450,498,425,476,0
AgNOR_0495.tiff,420,575,392,551,0
AgNOR_0495.tiff,486,545,460,524,0
AgNOR_0495.tiff,790,608,765,583,0
AgNOR_0495.tiff,927,524,908,503,0
AgNOR_0495.tiff,1139,472,1112,447,0
AgNOR_0495.tiff,1343,491,1317,468,0
AgNOR_0495.tiff,1394,459,1367,432,0
AgNOR_0495.tiff,1376,481,1357,463,0
AgNOR_0495.tiff,1406,497,1386,474,0
AgNOR_0495.tiff,1301,605,1281,579,0
AgNOR_0495.tiff,1377,671,1353,647,0
AgNOR_0495.tiff,1323,711,1303,680,0
AgNOR_0495.tiff,785,692,756,665,0
AgNOR_0495.tiff,708,705,691,685,0
AgNOR_0495.tiff,536,736,507,711,0
AgNOR_0495.tiff,475,697,448,672,1
AgNOR_0495.tiff,329,676,307,650,0
AgNOR_0495.tiff,44,803,13,776,0
AgNOR_0495.tiff,35,737,10,713,0
AgNOR_0495.tiff,185,798,160,773,1
AgNOR_0495.tiff,262,876,241,857,0
AgNOR_0495.tiff,361,989,343,971,0
AgNOR_0495.tiff,1076,977,1042,950,2
AgNOR_0495.tiff,1071,1005,1039,978,1
AgNOR_0495.tiff,1089,1030,1056,1004,2
AgNOR_0495.tiff,1210,956,1189,937,0
AgNOR_0495.tiff,1433,1001,1410,981,0
AgNOR_0495.tiff,1226,1155,1208,1131,0
AgNOR_0495.tiff,1083,1099,1059,1079,2
AgNOR_0495.tiff,1080,1065,1056,1034,2
AgNOR_0495.tiff,1064,1119,1044,1094,0
AgNOR_0495.tiff,1022,1118,995,1088,1
AgNOR_0495.tiff,999,1144,967,1118,3
AgNOR_0495.tiff,1020,1176,987,1147,1
AgNOR_2906.tiff,45,90,18,49,3
AgNOR_2906.tiff,67,109,34,79,3
AgNOR_2906.tiff,91,78,62,44,1
AgNOR_2906.tiff,108,119,83,93,1
AgNOR_2906.tiff,83,145,51,120,1
AgNOR_2906.tiff,60,167,23,138,3
AgNOR_2906.tiff,135,181,101,149,2
AgNOR_2906.tiff,219,114,180,82,2
AgNOR_2906.tiff,253,116,224,90,0
AgNOR_2906.tiff,262,98,239,68,1
AgNOR_2906.tiff,294,87,265,61,0
AgNOR_2906.tiff,271,139,249,113,4
AgNOR_2906.tiff,334,72,311,53,4
AgNOR_2906.tiff,97,198,72,173,0
AgNOR_2906.tiff,190,180,160,155,1
AgNOR_2906.tiff,157,201,133,178,0
AgNOR_2906.tiff,314,59,295,14,0
AgNOR_2906.tiff,363,51,338,21,0
AgNOR_2906.tiff,361,119,336,91,1
AgNOR_2906.tiff,383,106,352,74,0
AgNOR_2906.tiff,404,173,379,144,1
AgNOR_2906.tiff,408,47,388,29,0
AgNOR_2906.tiff,457,148,437,125,0
AgNOR_2906.tiff,510,105,484,81,0
AgNOR_2906.tiff,550,142,518,110,2
AgNOR_2906.tiff,520,172,495,149,1
AgNOR_2906.tiff,555,183,525,145,1
AgNOR_2906.tiff,483,195,456,172,0
AgNOR_2906.tiff,555,25,516,0,1
AgNOR_2906.tiff,632,71,602,47,2
AgNOR_2906.tiff,639,96,618,71,1
AgNOR_2906.tiff,699,32,661,7,1
AgNOR_2906.tiff,709,117,682,91,1
AgNOR_2906.tiff,730,90,707,67,5
AgNOR_2906.tiff,635,212,600,183,1
AgNOR_2906.tiff,787,139,765,116,1
AgNOR_2906.tiff,806,175,784,153,0
AgNOR_2906.tiff,804,203,773,179,1
AgNOR_2906.tiff,835,137,813,114,1
AgNOR_2906.tiff,874,86,847,66,1
AgNOR_2906.tiff,800,36,774,7,1
AgNOR_2906.tiff,877,27,845,0,2
AgNOR_2906.tiff,893,137,854,118,1
AgNOR_2906.tiff,932,56,904,32,1
AgNOR_2906.tiff,937,114,912,73,2
AgNOR_2906.tiff,902,119,878,98,0
AgNOR_2906.tiff,969,201,945,169,3
AgNOR_2906.tiff,1001,186,976,156,4
AgNOR_2906.tiff,971,104,936,67,1
AgNOR_2906.tiff,942,23,916,0,2
AgNOR_2906.tiff,973,25,946,0,1
AgNOR_2906.tiff,1002,34,976,5,1
AgNOR_2906.tiff,1018,153,988,129,1
AgNOR_2906.tiff,1094,151,1066,116,1
AgNOR_2906.tiff,1078,64,1054,38,0
AgNOR_2906.tiff,1041,21,1014,0,1
AgNOR_2906.tiff,1086,32,1059,3,1
AgNOR_2906.tiff,1135,190,1112,162,0
AgNOR_2906.tiff,1197,165,1171,133,2
AgNOR_2906.tiff,1235,180,1205,145,1
AgNOR_2906.tiff,1216,134,1189,107,3
AgNOR_2906.tiff,1271,176,1246,144,1
AgNOR_2906.tiff,1258,129,1228,100,2
AgNOR_2906.tiff,1276,143,1250,114,2
AgNOR_2906.tiff,1191,45,1152,18,0
AgNOR_2906.tiff,1175,126,1151,101,0
AgNOR_2906.tiff,1305,91,1276,59,2
AgNOR_2906.tiff,1350,94,1322,62,1
AgNOR_2906.tiff,1301,26,1272,3,0
AgNOR_2906.tiff,1211,30,1186,0,1
AgNOR_2906.tiff,1301,151,1278,115,3
AgNOR_2906.tiff,1350,183,1317,147,1
AgNOR_2906.tiff,1421,148,1390,117,1
AgNOR_2906.tiff,1445,72,1415,44,1
AgNOR_2906.tiff,1434,17,1399,1,1
AgNOR_2906.tiff,1477,83,1452,51,2
AgNOR_2906.tiff,1460,156,1434,121,2
AgNOR_2906.tiff,1494,124,1467,87,3
AgNOR_2906.tiff,1386,117,1363,95,0
AgNOR_2906.tiff,1500,165,1472,130,2
AgNOR_2906.tiff,1547,152,1515,122,2
AgNOR_2906.tiff,1529,196,1493,169,1
AgNOR_2906.tiff,1556,185,1537,164,1
AgNOR_2906.tiff,1532,66,1496,41,1
AgNOR_2906.tiff,1530,42,1505,14,2
AgNOR_2906.tiff,1552,59,1532,36,1
AgNOR_2906.tiff,1466,124,1433,99,1
AgNOR_2906.tiff,1569,101,1537,74,1
AgNOR_2906.tiff,1442,45,1410,24,0
AgNOR_2906.tiff,1431,214,1405,185,1
AgNOR_2906.tiff,1449,231,1424,206,1
AgNOR_2906.tiff,1510,251,1479,221,2
AgNOR_2906.tiff,1569,318,1538,293,1
AgNOR_2906.tiff,1561,371,1529,345,3
AgNOR_2906.tiff,1511,368,1478,331,2
AgNOR_2906.tiff,1488,325,1466,302,1
AgNOR_2906.tiff,1501,285,1472,248,3
AgNOR_2906.tiff,1477,294,1451,256,1
AgNOR_2906.tiff,1452,305,1423,280,2
AgNOR_2906.tiff,1465,342,1441,313,0
AgNOR_2906.tiff,1409,319,1382,291,1
AgNOR_2906.tiff,1371,305,1342,276,2
AgNOR_2906.tiff,1358,350,1328,318,1
AgNOR_2906.tiff,1334,328,1307,287,2
AgNOR_2906.tiff,1341,291,1312,262,1
AgNOR_2906.tiff,1301,354,1277,326,2
AgNOR_2906.tiff,1405,369,1373,333,4
AgNOR_2906.tiff,1438,338,1417,305,1
AgNOR_2906.tiff,1417,334,1380,314,1
AgNOR_2906.tiff,1539,242,1518,219,0
AgNOR_2906.tiff,1345,242,1321,218,0
AgNOR_2906.tiff,1379,241,1352,212,0
AgNOR_2906.tiff,1535,213,1514,193,0
AgNOR_2906.tiff,1279,314,1249,286,1
AgNOR_2906.tiff,1276,275,1254,236,1
AgNOR_2906.tiff,1301,225,1266,199,2
AgNOR_2906.tiff,1200,255,1179,234,1
AgNOR_2906.tiff,1183,278,1157,254,1
AgNOR_2906.tiff,1168,300,1138,279,1
AgNOR_2906.tiff,1189,315,1164,290,0
AgNOR_2906.tiff,1156,329,1137,311,0
AgNOR_2906.tiff,1124,356,1098,329,0
AgNOR_2906.tiff,1182,351,1159,326,0
AgNOR_2906.tiff,1233,375,1200,338,2
AgNOR_2906.tiff,1266,347,1229,319,1
AgNOR_2906.tiff,1240,300,1217,277,1
AgNOR_2906.tiff,1139,373,1116,352,1
AgNOR_2906.tiff,1073,343,1042,308,2
AgNOR_2906.tiff,1128,274,1095,241,2
AgNOR_2906.tiff,1105,228,1073,202,1
AgNOR_2906.tiff,1071,220,1036,188,2
AgNOR_2906.tiff,1159,408,1138,375,1
AgNOR_2906.tiff,1128,404,1097,372,0
AgNOR_2906.tiff,1219,409,1196,376,2
AgNOR_2906.tiff,1253,413,1226,388,0
AgNOR_2906.tiff,1306,426,1275,396,3
AgNOR_2906.tiff,1096,306,1069,278,1
AgNOR_2906.tiff,1016,379,985,353,1
AgNOR_2906.tiff,985,339,955,315,1
AgNOR_2906.tiff,954,230,923,202,1
AgNOR_2906.tiff,1005,406,979,386,2
AgNOR_2906.tiff,884,226,865,198,2
AgNOR_2906.tiff,868,215,844,178,1
AgNOR_2906.tiff,862,267,832,239,0
AgNOR_2906.tiff,841,316,808,287,1
AgNOR_2906.tiff,790,323,756,290,2
AgNOR_2906.tiff,817,276,750,247,2
AgNOR_2906.tiff,737,269,708,231,1
AgNOR_2906.tiff,775,235,753,209,1
AgNOR_2906.tiff,772,254,752,234,1
AgNOR_2906.tiff,759,346,732,320,1
AgNOR_2906.tiff,817,351,796,323,1
AgNOR_2906.tiff,878,346,856,320,0
AgNOR_2906.tiff,849,353,823,325,0
AgNOR_2906.tiff,717,308,693,279,2
AgNOR_2906.tiff,738,333,711,306,2
AgNOR_2906.tiff,737,306,718,284,0
AgNOR_2906.tiff,750,370,727,350,1
AgNOR_2906.tiff,679,220,652,192,1
AgNOR_2906.tiff,615,236,585,209,0
AgNOR_2906.tiff,618,316,590,282,1
AgNOR_2906.tiff,590,315,560,276,1
AgNOR_2906.tiff,558,318,531,285,2
AgNOR_2906.tiff,520,312,488,273,1
AgNOR_2906.tiff,518,263,490,236,0
AgNOR_2906.tiff,585,345,562,320,0
AgNOR_2906.tiff,680,366,656,345,0
AgNOR_2906.tiff,683,331,661,306,0
AgNOR_2906.tiff,668,277,643,252,0
AgNOR_2906.tiff,509,334,479,312,0
AgNOR_2906.tiff,462,249,432,216,3
AgNOR_2906.tiff,412,315,382,283,1
AgNOR_2906.tiff,365,289,331,262,1
AgNOR_2906.tiff,334,286,305,249,1
AgNOR_2906.tiff,320,344,291,311,2
AgNOR_2906.tiff,369,340,332,306,0
AgNOR_2906.tiff,408,359,379,331,2
AgNOR_2906.tiff,457,370,430,345,2
AgNOR_2906.tiff,280,274,253,243,1
AgNOR_2906.tiff,218,266,187,230,2
AgNOR_2906.tiff,211,210,174,187,1
AgNOR_2906.tiff,144,236,109,210,1
AgNOR_2906.tiff,120,275,84,232,1
AgNOR_2906.tiff,135,310,104,277,1
AgNOR_2906.tiff,159,312,133,279,1
AgNOR_2906.tiff,129,351,93,329,1
AgNOR_2906.tiff,59,351,19,328,1
AgNOR_2906.tiff,51,250,18,217,2
AgNOR_2906.tiff,60,212,30,175,2
AgNOR_2906.tiff,176,292,156,270,0
AgNOR_2906.tiff,184,272,161,233,0
AgNOR_2906.tiff,215,308,194,279,1
AgNOR_2906.tiff,229,346,193,316,1
AgNOR_2906.tiff,249,261,228,230,1
AgNOR_2906.tiff,249,285,223,258,1
AgNOR_2906.tiff,25,421,3,397,0
AgNOR_2906.tiff,40,477,4,441,4
AgNOR_2906.tiff,81,419,50,390,0
AgNOR_2906.tiff,51,403,21,373,2
AgNOR_2906.tiff,114,392,80,362,1
AgNOR_2906.tiff,160,416,127,381,2
AgNOR_2906.tiff,205,391,178,352,1
AgNOR_2906.tiff,253,385,223,357,1
AgNOR_2906.tiff,258,428,225,399,1
AgNOR_2906.tiff,290,421,256,383,1
AgNOR_2906.tiff,318,430,292,403,0
AgNOR_2906.tiff,279,453,255,430,0
AgNOR_2906.tiff,77,485,45,452,3
AgNOR_2906.tiff,109,484,94,458,0
AgNOR_2906.tiff,151,460,127,438,0
AgNOR_2906.tiff,145,519,115,488,1
AgNOR_2906.tiff,49,537,19,504,2
AgNOR_2906.tiff,122,542,95,517,0
AgNOR_2906.tiff,83,556,51,529,2
AgNOR_2906.tiff,202,546,173,516,2
AgNOR_2906.tiff,238,553,212,523,1
AgNOR_2906.tiff,274,539,245,516,1
AgNOR_2906.tiff,381,393,349,363,1
AgNOR_2906.tiff,422,392,393,367,1
AgNOR_2906.tiff,398,429,364,397,2
AgNOR_2906.tiff,352,435,322,405,2
AgNOR_2906.tiff,357,463,327,439,2
AgNOR_2906.tiff,394,484,356,455,2
AgNOR_2906.tiff,393,517,356,489,3
AgNOR_2906.tiff,511,479,481,446,0
AgNOR_2906.tiff,553,441,522,412,2
AgNOR_2906.tiff,574,414,546,387,2
AgNOR_2906.tiff,542,499,512,454,1
AgNOR_2906.tiff,560,474,536,446,0
AgNOR_2906.tiff,506,532,477,505,2
AgNOR_2906.tiff,555,537,529,501,3
AgNOR_2906.tiff,603,512,569,487,1
AgNOR_2906.tiff,607,477,580,449,1
AgNOR_2906.tiff,625,449,597,418,2
AgNOR_2906.tiff,606,376,570,351,1
AgNOR_2906.tiff,640,381,612,348,1
AgNOR_2906.tiff,638,410,610,384,0
AgNOR_2906.tiff,655,454,629,420,3
AgNOR_2906.tiff,668,486,631,458,1
AgNOR_2906.tiff,693,468,669,442,1
AgNOR_2906.tiff,745,457,713,427,1
AgNOR_2906.tiff,758,409,726,382,1
AgNOR_2906.tiff,731,521,703,492,2
AgNOR_2906.tiff,780,526,753,496,1
AgNOR_2906.tiff,811,492,786,464,1
AgNOR_2906.tiff,819,429,787,399,1
AgNOR_2906.tiff,831,386,798,352,2
AgNOR_2906.tiff,855,387,831,353,1
AgNOR_2906.tiff,876,495,850,468,1
AgNOR_2906.tiff,811,539,791,517,0
AgNOR_2906.tiff,860,543,836,518,0
AgNOR_2906.tiff,900,531,875,503,1
AgNOR_2906.tiff,891,470,861,437,1
AgNOR_2906.tiff,967,477,938,448,0
AgNOR_2906.tiff,1007,491,981,439,1
AgNOR_2906.tiff,1045,486,1017,456,2
AgNOR_2906.tiff,1012,519,989,496,0
AgNOR_2906.tiff,1044,516,1020,490,1
AgNOR_2906.tiff,1045,444,1019,420,0
AgNOR_2906.tiff,1073,443,1050,395,1
AgNOR_2906.tiff,1179,442,1148,408,1
AgNOR_2906.tiff,1120,539,1084,507,2
AgNOR_2906.tiff,1199,481,1165,456,1
AgNOR_2906.tiff,1220,453,1197,430,0
AgNOR_2906.tiff,1243,489,1212,458,1
AgNOR_2906.tiff,1219,565,1187,535,1
AgNOR_2906.tiff,1158,555,1131,525,1
AgNOR_2906.tiff,1281,567,1255,535,2
AgNOR_2906.tiff,1279,537,1254,512,1
AgNOR_2906.tiff,1271,452,1236,426,1
AgNOR_2906.tiff,1322,508,1291,482,1
AgNOR_2906.tiff,1334,455,1304,423,1
AgNOR_2906.tiff,1371,537,1341,509,2
AgNOR_2906.tiff,1251,553,1226,527,0
AgNOR_2906.tiff,1253,579,1223,548,1
AgNOR_2906.tiff,1356,596,1331,570,1
AgNOR_2906.tiff,1310,570,1288,546,0
AgNOR_2906.tiff,1111,581,1090,561,0
AgNOR_2906.tiff,1323,595,1306,574,0
AgNOR_2906.tiff,1356,509,1336,484,0
AgNOR_2906.tiff,1392,496,1369,479,1
AgNOR_2906.tiff,1424,536,1387,507,2
AgNOR_2906.tiff,1416,484,1393,459,1
AgNOR_2906.tiff,1404,465,1381,442,1
AgNOR_2906.tiff,1455,455,1432,428,0
AgNOR_2906.tiff,1489,449,1465,418,1
AgNOR_2906.tiff,1509,501,1485,464,1
AgNOR_2906.tiff,1551,435,1513,412,2
AgNOR_2906.tiff,1532,530,1503,502,2
AgNOR_2906.tiff,1419,566,1391,545,2
AgNOR_2906.tiff,1455,561,1434,534,0
AgNOR_2906.tiff,1518,583,1496,563,0
AgNOR_2906.tiff,1389,426,1365,399,1
AgNOR_2906.tiff,1569,458,1550,435,1
AgNOR_2906.tiff,1567,597,1533,574,0
AgNOR_2906.tiff,1490,402,1459,374,1
AgNOR_2906.tiff,1566,406,1537,375,0
AgNOR_2906.tiff,1450,397,1428,374,0
AgNOR_2906.tiff,1425,382,1394,364,1
AgNOR_2906.tiff,1364,398,1342,377,0
AgNOR_2906.tiff,1338,370,1315,352,0
AgNOR_2906.tiff,975,540,944,509,1
AgNOR_2906.tiff,1042,577,1011,548,1
AgNOR_2906.tiff,1015,551,995,527,1
AgNOR_2906.tiff,1141,501,1115,477,1
AgNOR_2906.tiff,1084,485,1060,461,1
AgNOR_2906.tiff,1119,477,1099,456,1
AgNOR_2906.tiff,1147,476,1125,456,0
AgNOR_2906.tiff,836,568,813,547,1
AgNOR_2906.tiff,819,575,801,555,1
AgNOR_2906.tiff,733,562,712,536,1
AgNOR_2906.tiff,685,580,648,552,3
AgNOR_2906.tiff,625,558,606,537,0
AgNOR_2906.tiff,616,589,595,566,2
AgNOR_2906.tiff,605,598,582,577,2
AgNOR_2906.tiff,567,594,546,573,0
AgNOR_2906.tiff,668,604,635,583,1
AgNOR_2906.tiff,714,613,675,584,2
AgNOR_2906.tiff,632,617,607,596,0
AgNOR_2906.tiff,512,600,482,574,1
AgNOR_2906.tiff,471,557,449,525,0
AgNOR_2906.tiff,481,579,457,558,0
AgNOR_2906.tiff,438,609,412,581,1
AgNOR_2906.tiff,419,571,393,549,0
AgNOR_2906.tiff,309,568,265,540,2
AgNOR_2906.tiff,276,612,246,579,2
AgNOR_2906.tiff,234,583,204,554,1
AgNOR_2906.tiff,318,608,292,581,0
AgNOR_2906.tiff,145,562,112,539,1
AgNOR_2906.tiff,59,599,28,572,0
AgNOR_2906.tiff,20,599,0,576,0
AgNOR_2906.tiff,26,634,0,609,1
AgNOR_2906.tiff,98,631,67,595,1
AgNOR_2906.tiff,141,664,100,638,1
AgNOR_2906.tiff,214,623,178,591,2
AgNOR_2906.tiff,289,634,260,611,1
AgNOR_2906.tiff,276,678,235,647,1
AgNOR_2906.tiff,285,698,259,675,1
AgNOR_2906.tiff,219,679,197,659,0
AgNOR_2906.tiff,245,714,211,684,2
AgNOR_2906.tiff,300,731,266,700,2
AgNOR_2906.tiff,225,732,181,706,2
AgNOR_2906.tiff,256,760,229,736,1
AgNOR_2906.tiff,177,716,155,690,1
AgNOR_2906.tiff,136,722,104,687,2
AgNOR_2906.tiff,113,699,86,672,0
AgNOR_2906.tiff,73,751,36,714,2
AgNOR_2906.tiff,25,758,3,730,2
AgNOR_2906.tiff,321,654,288,626,0
AgNOR_2906.tiff,392,621,364,601,0
AgNOR_2906.tiff,362,706,336,677,1
AgNOR_2906.tiff,374,718,352,697,0
AgNOR_2906.tiff,394,740,360,716,2
AgNOR_2906.tiff,428,735,401,713,0
AgNOR_2906.tiff,448,751,412,728,2
AgNOR_2906.tiff,464,647,439,621,1
AgNOR_2906.tiff,492,639,466,610,1
AgNOR_2906.tiff,519,665,496,638,2
AgNOR_2906.tiff,544,697,511,672,1
AgNOR_2906.tiff,551,662,521,632,1
AgNOR_2906.tiff,562,626,532,597,1
AgNOR_2906.tiff,578,661,556,623,1
AgNOR_2906.tiff,616,650,596,626,1
AgNOR_2906.tiff,590,758,560,733,0
AgNOR_2906.tiff,616,688,598,665,1
AgNOR_2906.tiff,656,644,631,622,0
AgNOR_2906.tiff,692,664,674,644,0
AgNOR_2906.tiff,718,681,693,655,0
AgNOR_2906.tiff,655,695,629,668,1
AgNOR_2906.tiff,654,717,630,696,1
AgNOR_2906.tiff,685,712,655,675,1
AgNOR_2906.tiff,728,731,704,703,1
AgNOR_2906.tiff,734,748,696,724,1
AgNOR_2906.tiff,768,711,740,682,1
AgNOR_2906.tiff,752,749,733,730,1
AgNOR_2906.tiff,735,763,714,747,0
AgNOR_2906.tiff,803,614,772,587,1
AgNOR_2906.tiff,861,610,838,585,0
AgNOR_2906.tiff,857,645,815,619,2
AgNOR_2906.tiff,831,706,803,683,1
AgNOR_2906.tiff,848,742,803,706,0
AgNOR_2906.tiff,808,741,782,718,0
AgNOR_2906.tiff,795,759,771,733,1
AgNOR_2906.tiff,772,768,749,723,2
AgNOR_2906.tiff,897,627,864,596,2
AgNOR_2906.tiff,974,663,936,624,3
AgNOR_2906.tiff,984,727,938,701,1
AgNOR_2906.tiff,1009,666,964,646,2
AgNOR_2906.tiff,1030,646,1004,618,0
AgNOR_2906.tiff,1102,648,1054,626,1
AgNOR_2906.tiff,1053,699,1023,670,1
AgNOR_2906.tiff,1062,710,1039,689,1
AgNOR_2906.tiff,1086,713,1063,693,1
AgNOR_2906.tiff,1113,720,1087,697,0
AgNOR_2906.tiff,1105,757,1073,732,0
AgNOR_2906.tiff,1166,598,1138,566,0
AgNOR_2906.tiff,1160,642,1125,614,0
AgNOR_2906.tiff,1201,690,1171,661,1
AgNOR_2906.tiff,1236,653,1203,625,2
AgNOR_2906.tiff,1228,716,1201,687,0
AgNOR_2906.tiff,1260,736,1236,709,0
AgNOR_2906.tiff,1287,720,1263,698,0
AgNOR_2906.tiff,1283,684,1249,650,2
AgNOR_2906.tiff,1261,645,1207,607,1
AgNOR_2906.tiff,1310,752,1278,719,4
AgNOR_2906.tiff,1299,661,1276,639,0
AgNOR_2906.tiff,1332,672,1301,637,4
AgNOR_2906.tiff,1346,617,1326,595,0
AgNOR_2906.tiff,1374,636,1352,608,1
AgNOR_2906.tiff,1442,655,1414,627,1
AgNOR_2906.tiff,1396,680,1359,650,2
AgNOR_2906.tiff,1417,686,1390,659,1
AgNOR_2906.tiff,1372,751,1346,714,2
AgNOR_2906.tiff,1409,759,1386,735,1
AgNOR_2906.tiff,1410,729,1391,710,0
AgNOR_2906.tiff,1327,708,1303,683,0
AgNOR_2906.tiff,1467,721,1440,690,0
AgNOR_2906.tiff,1534,760,1507,735,1
AgNOR_2906.tiff,1494,647,1468,621,0
AgNOR_2906.tiff,1469,604,1434,573,1
AgNOR_2906.tiff,1505,618,1474,589,1
AgNOR_2906.tiff,1566,668,1534,639,0
AgNOR_2906.tiff,1569,629,1552,601,1
AgNOR_2906.tiff,1530,700,1506,675,1
AgNOR_2906.tiff,1536,720,1516,699,0
AgNOR_2906.tiff,1519,735,1499,710,0
AgNOR_2906.tiff,1431,781,1398,756,0
AgNOR_2906.tiff,1523,854,1492,817,2
AgNOR_2906.tiff,1545,805,1518,778,1
AgNOR_2906.tiff,1556,878,1534,853,2
AgNOR_2906.tiff,1537,889,1510,862,0
AgNOR_2906.tiff,1569,903,1538,875,2
AgNOR_2906.tiff,1516,939,1492,917,2
AgNOR_2906.tiff,1467,889,1437,861,2
AgNOR_2906.tiff,1465,942,1431,916,1
AgNOR_2906.tiff,1427,903,1401,880,0
AgNOR_2906.tiff,1374,894,1345,867,1
AgNOR_2906.tiff,1389,853,1364,825,1
AgNOR_2906.tiff,1351,938,1319,902,2
AgNOR_2906.tiff,1297,909,1271,879,0
AgNOR_2906.tiff,1355,824,1321,789,3
AgNOR_2906.tiff,1322,812,1298,776,1
AgNOR_2906.tiff,1294,826,1268,800,2
AgNOR_2906.tiff,1296,868,1272,847,0
AgNOR_2906.tiff,1252,782,1220,754,1
AgNOR_2906.tiff,1213,785,1178,756,1
AgNOR_2906.tiff,1167,802,1140,777,0
AgNOR_2906.tiff,1185,861,1156,833,1
AgNOR_2906.tiff,1151,850,1122,821,1
AgNOR_2906.tiff,1115,851,1086,833,1
AgNOR_2906.tiff,1214,887,1195,869,0
AgNOR_2906.tiff,1199,890,1167,869,1
AgNOR_2906.tiff,1156,919,1124,889,1
AgNOR_2906.tiff,1097,889,1068,865,1
AgNOR_2906.tiff,1094,822,1070,782,1
AgNOR_2906.tiff,1054,770,1027,739,2
AgNOR_2906.tiff,1014,770,976,743,3
AgNOR_2906.tiff,999,796,961,769,3
AgNOR_2906.tiff,1018,829,985,801,1
AgNOR_2906.tiff,1052,865,1021,832,1
AgNOR_2906.tiff,1029,877,999,850,2
AgNOR_2906.tiff,1010,919,983,887,2
AgNOR_2906.tiff,965,894,931,866,2
AgNOR_2906.tiff,984,841,959,818,0
AgNOR_2906.tiff,947,833,924,806,1
AgNOR_2906.tiff,946,781,924,761,1
AgNOR_2906.tiff,947,756,925,736,0
AgNOR_2906.tiff,1068,914,1045,889,0
AgNOR_2906.tiff,922,839,902,808,1
AgNOR_2906.tiff,878,815,844,785,1
AgNOR_2906.tiff,847,841,820,816,0
